#
0,Metric,CPUMetrics,CPUPercentUtil,1,2019-02-27T00:15:02-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,CPUMetrics,CPUPercentUtil,72,2019-02-27T00:15:02-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/2/CPUUtil,CPUMetrics,CPUPercentUtil,74,2019-02-27T00:15:02-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/3/CPUUtil,MemoryMetrics,MemoryPercentUtil,3,2019-02-27T00:15:02-0500,/redfish/v1/Chassis/Tray_2/Memory/MemoryControl/1/MemoryUtil,
3003,Metric,CPUMetrics,CPUPercentUtil,93,2019-02-27T01:05:05-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,
3005,Metric,CPUMetrics,CPUPercentUtil,71,2019-02-27T01:05:07-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/2/CPUUtil,
3006,Metric,CPUMetrics,CPUPercentUtil,94,2019-02-27T01:05:08-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,
3009,Metric,CPUMetrics,CPUPercentUtil,95,2019-02-27T01:05:11-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,
3010,Metric,CPUMetrics,CPUPercentUtil,77,2019-02-27T01:05:12-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/2/CPUUtil,CPUMetrics,CPUPercentUtil,72,2019-02-27T01:05:12-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/3/CPUUtil,MemoryMetrics,MemoryPercentUtil,98,2019-02-27T01:05:12-0500,/redfish/v1/Chassis/Tray_2/Memory/MemoryControl/1/MemoryUtil,
3012,Metric,CPUMetrics,CPUPercentUtil,96,2019-02-27T01:05:14-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,
3015,Metric,CPUMetrics,CPUPercentUtil,97,2019-02-27T01:05:17-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,CPUMetrics,CPUPercentUtil,77,2019-02-27T01:05:17-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/2/CPUUtil,
3018,Metric,CPUMetrics,CPUPercentUtil,98,2019-02-27T01:05:20-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,
3020,Metric,CPUMetrics,CPUPercentUtil,73,2019-02-27T01:05:22-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/2/CPUUtil,CPUMetrics,CPUPercentUtil,60,2019-02-27T01:05:22-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/3/CPUUtil,MemoryMetrics,MemoryPercentUtil,0,2019-02-27T01:05:22-0500,/redfish/v1/Chassis/Tray_2/Memory/MemoryControl/1/MemoryUtil,
3021,Metric,CPUMetrics,CPUPercentUtil,99,2019-02-27T01:05:23-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,
3024,Metric,CPUMetrics,CPUPercentUtil,100,2019-02-27T01:05:26-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,
3025,Metric,CPUMetrics,CPUPercentUtil,76,2019-02-27T01:05:27-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/2/CPUUtil,
3027,Metric,CPUMetrics,CPUPercentUtil,0,2019-02-27T01:05:29-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,
3030,Metric,CPUMetrics,CPUPercentUtil,1,2019-02-27T01:05:32-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,CPUMetrics,CPUPercentUtil,76,2019-02-27T01:05:32-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/2/CPUUtil,CPUMetrics,CPUPercentUtil,75,2019-02-27T01:05:32-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/3/CPUUtil,MemoryMetrics,MemoryPercentUtil,3,2019-02-27T01:05:32-0500,/redfish/v1/Chassis/Tray_2/Memory/MemoryControl/1/MemoryUtil,
3033,Metric,CPUMetrics,CPUPercentUtil,2,2019-02-27T01:05:35-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,
3035,Metric,CPUMetrics,CPUPercentUtil,72,2019-02-27T01:05:37-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/2/CPUUtil,
3036,Metric,CPUMetrics,CPUPercentUtil,3,2019-02-27T01:05:38-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,
3039,Metric,CPUMetrics,CPUPercentUtil,4,2019-02-27T01:05:41-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,
3040,Metric,CPUMetrics,CPUPercentUtil,70,2019-02-27T01:05:42-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/2/CPUUtil,CPUMetrics,CPUPercentUtil,74,2019-02-27T01:05:42-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/3/CPUUtil,MemoryMetrics,MemoryPercentUtil,6,2019-02-27T01:05:42-0500,/redfish/v1/Chassis/Tray_2/Memory/MemoryControl/1/MemoryUtil,
3042,Metric,CPUMetrics,CPUPercentUtil,5,2019-02-27T01:05:44-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,
3045,Metric,CPUMetrics,CPUPercentUtil,6,2019-02-27T01:05:47-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,CPUMetrics,CPUPercentUtil,76,2019-02-27T01:05:47-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/2/CPUUtil,
3048,Metric,CPUMetrics,CPUPercentUtil,7,2019-02-27T01:05:50-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,
3050,Metric,CPUMetrics,CPUPercentUtil,71,2019-02-27T01:05:52-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/2/CPUUtil,CPUMetrics,CPUPercentUtil,46,2019-02-27T01:05:52-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/3/CPUUtil,MemoryMetrics,MemoryPercentUtil,9,2019-02-27T01:05:52-0500,/redfish/v1/Chassis/Tray_2/Memory/MemoryControl/1/MemoryUtil,
3051,Metric,CPUMetrics,CPUPercentUtil,8,2019-02-27T01:05:53-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,
3054,Metric,CPUMetrics,CPUPercentUtil,9,2019-02-27T01:05:56-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,
3055,Metric,CPUMetrics,CPUPercentUtil,72,2019-02-27T01:05:57-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/2/CPUUtil,
3057,Metric,CPUMetrics,CPUPercentUtil,10,2019-02-27T01:05:59-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,
3060,Metric,CPUMetrics,CPUPercentUtil,11,2019-02-27T01:06:02-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,CPUMetrics,CPUPercentUtil,70,2019-02-27T01:06:02-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/2/CPUUtil,CPUMetrics,CPUPercentUtil,52,2019-02-27T01:06:02-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/3/CPUUtil,MemoryMetrics,MemoryPercentUtil,12,2019-02-27T01:06:02-0500,/redfish/v1/Chassis/Tray_2/Memory/MemoryControl/1/MemoryUtil,
3063,Metric,CPUMetrics,CPUPercentUtil,12,2019-02-27T01:06:05-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,
3065,Metric,CPUMetrics,CPUPercentUtil,78,2019-02-27T01:06:07-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/2/CPUUtil,
3066,Metric,CPUMetrics,CPUPercentUtil,13,2019-02-27T01:06:08-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,
3069,Metric,CPUMetrics,CPUPercentUtil,14,2019-02-27T01:06:11-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,
3070,Metric,CPUMetrics,CPUPercentUtil,70,2019-02-27T01:06:12-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/2/CPUUtil,CPUMetrics,CPUPercentUtil,88,2019-02-27T01:06:12-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/3/CPUUtil,MemoryMetrics,MemoryPercentUtil,15,2019-02-27T01:06:12-0500,/redfish/v1/Chassis/Tray_2/Memory/MemoryControl/1/MemoryUtil,
3072,Metric,CPUMetrics,CPUPercentUtil,15,2019-02-27T01:06:14-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,
3075,Metric,CPUMetrics,CPUPercentUtil,16,2019-02-27T01:06:17-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,CPUMetrics,CPUPercentUtil,72,2019-02-27T01:06:17-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/2/CPUUtil,
3078,Metric,CPUMetrics,CPUPercentUtil,17,2019-02-27T01:06:20-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,
3080,Metric,CPUMetrics,CPUPercentUtil,70,2019-02-27T01:06:22-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/2/CPUUtil,CPUMetrics,CPUPercentUtil,49,2019-02-27T01:06:22-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/3/CPUUtil,MemoryMetrics,MemoryPercentUtil,18,2019-02-27T01:06:22-0500,/redfish/v1/Chassis/Tray_2/Memory/MemoryControl/1/MemoryUtil,
3081,Metric,CPUMetrics,CPUPercentUtil,18,2019-02-27T01:06:23-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,
3084,Metric,CPUMetrics,CPUPercentUtil,19,2019-02-27T01:06:26-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,
3085,Metric,CPUMetrics,CPUPercentUtil,78,2019-02-27T01:06:27-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/2/CPUUtil,
3087,Metric,CPUMetrics,CPUPercentUtil,20,2019-02-27T01:06:29-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,
3090,Metric,CPUMetrics,CPUPercentUtil,21,2019-02-27T01:06:32-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,CPUMetrics,CPUPercentUtil,77,2019-02-27T01:06:32-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/2/CPUUtil,CPUMetrics,CPUPercentUtil,47,2019-02-27T01:06:32-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/3/CPUUtil,MemoryMetrics,MemoryPercentUtil,21,2019-02-27T01:06:32-0500,/redfish/v1/Chassis/Tray_2/Memory/MemoryControl/1/MemoryUtil,
3093,Metric,CPUMetrics,CPUPercentUtil,22,2019-02-27T01:06:35-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,
3095,Metric,CPUMetrics,CPUPercentUtil,72,2019-02-27T01:06:37-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/2/CPUUtil,
3096,Metric,CPUMetrics,CPUPercentUtil,23,2019-02-27T01:06:38-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,
3099,Metric,CPUMetrics,CPUPercentUtil,24,2019-02-27T01:06:41-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,
3100,Metric,CPUMetrics,CPUPercentUtil,79,2019-02-27T01:06:42-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/2/CPUUtil,CPUMetrics,CPUPercentUtil,87,2019-02-27T01:06:42-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/3/CPUUtil,MemoryMetrics,MemoryPercentUtil,24,2019-02-27T01:06:42-0500,/redfish/v1/Chassis/Tray_2/Memory/MemoryControl/1/MemoryUtil,
3102,Metric,CPUMetrics,CPUPercentUtil,25,2019-02-27T01:06:44-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,
3105,Metric,CPUMetrics,CPUPercentUtil,26,2019-02-27T01:06:47-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,CPUMetrics,CPUPercentUtil,79,2019-02-27T01:06:47-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/2/CPUUtil,
3108,Metric,CPUMetrics,CPUPercentUtil,27,2019-02-27T01:06:50-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,
3110,Metric,CPUMetrics,CPUPercentUtil,74,2019-02-27T01:06:52-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/2/CPUUtil,CPUMetrics,CPUPercentUtil,75,2019-02-27T01:06:52-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/3/CPUUtil,MemoryMetrics,MemoryPercentUtil,27,2019-02-27T01:06:52-0500,/redfish/v1/Chassis/Tray_2/Memory/MemoryControl/1/MemoryUtil,
3111,Metric,CPUMetrics,CPUPercentUtil,28,2019-02-27T01:06:53-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,
3114,Metric,CPUMetrics,CPUPercentUtil,29,2019-02-27T01:06:56-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,
3115,Metric,CPUMetrics,CPUPercentUtil,71,2019-02-27T01:06:57-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/2/CPUUtil,
3117,Metric,CPUMetrics,CPUPercentUtil,30,2019-02-27T01:06:59-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,
3120,Metric,CPUMetrics,CPUPercentUtil,31,2019-02-27T01:07:02-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,CPUMetrics,CPUPercentUtil,71,2019-02-27T01:07:02-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/2/CPUUtil,CPUMetrics,CPUPercentUtil,85,2019-02-27T01:07:02-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/3/CPUUtil,MemoryMetrics,MemoryPercentUtil,30,2019-02-27T01:07:02-0500,/redfish/v1/Chassis/Tray_2/Memory/MemoryControl/1/MemoryUtil,
3123,Metric,CPUMetrics,CPUPercentUtil,32,2019-02-27T01:07:05-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,
3125,Metric,CPUMetrics,CPUPercentUtil,73,2019-02-27T01:07:07-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/2/CPUUtil,
3126,Metric,CPUMetrics,CPUPercentUtil,33,2019-02-27T01:07:08-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,
3129,Metric,CPUMetrics,CPUPercentUtil,34,2019-02-27T01:07:11-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,
3130,Metric,CPUMetrics,CPUPercentUtil,74,2019-02-27T01:07:12-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/2/CPUUtil,CPUMetrics,CPUPercentUtil,60,2019-02-27T01:07:12-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/3/CPUUtil,MemoryMetrics,MemoryPercentUtil,33,2019-02-27T01:07:12-0500,/redfish/v1/Chassis/Tray_2/Memory/MemoryControl/1/MemoryUtil,
3132,Metric,CPUMetrics,CPUPercentUtil,35,2019-02-27T01:07:14-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,
3135,Metric,CPUMetrics,CPUPercentUtil,36,2019-02-27T01:07:17-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,CPUMetrics,CPUPercentUtil,76,2019-02-27T01:07:17-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/2/CPUUtil,
3138,Metric,CPUMetrics,CPUPercentUtil,37,2019-02-27T01:07:20-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,
3140,Metric,CPUMetrics,CPUPercentUtil,72,2019-02-27T01:07:22-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/2/CPUUtil,CPUMetrics,CPUPercentUtil,87,2019-02-27T01:07:22-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/3/CPUUtil,MemoryMetrics,MemoryPercentUtil,36,2019-02-27T01:07:22-0500,/redfish/v1/Chassis/Tray_2/Memory/MemoryControl/1/MemoryUtil,
3141,Metric,CPUMetrics,CPUPercentUtil,38,2019-02-27T01:07:23-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,
3144,Metric,CPUMetrics,CPUPercentUtil,39,2019-02-27T01:07:26-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,
3145,Metric,CPUMetrics,CPUPercentUtil,77,2019-02-27T01:07:27-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/2/CPUUtil,
3147,Metric,CPUMetrics,CPUPercentUtil,40,2019-02-27T01:07:29-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,
3150,Metric,CPUMetrics,CPUPercentUtil,41,2019-02-27T01:07:32-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,CPUMetrics,CPUPercentUtil,75,2019-02-27T01:07:32-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/2/CPUUtil,CPUMetrics,CPUPercentUtil,77,2019-02-27T01:07:32-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/3/CPUUtil,MemoryMetrics,MemoryPercentUtil,39,2019-02-27T01:07:32-0500,/redfish/v1/Chassis/Tray_2/Memory/MemoryControl/1/MemoryUtil,
3153,Metric,CPUMetrics,CPUPercentUtil,42,2019-02-27T01:07:35-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,
3155,Metric,CPUMetrics,CPUPercentUtil,77,2019-02-27T01:07:37-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/2/CPUUtil,
3156,Metric,CPUMetrics,CPUPercentUtil,43,2019-02-27T01:07:38-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,
3159,Metric,CPUMetrics,CPUPercentUtil,44,2019-02-27T01:07:41-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,
3160,Metric,CPUMetrics,CPUPercentUtil,72,2019-02-27T01:07:42-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/2/CPUUtil,CPUMetrics,CPUPercentUtil,86,2019-02-27T01:07:42-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/3/CPUUtil,MemoryMetrics,MemoryPercentUtil,42,2019-02-27T01:07:42-0500,/redfish/v1/Chassis/Tray_2/Memory/MemoryControl/1/MemoryUtil,
3162,Metric,CPUMetrics,CPUPercentUtil,45,2019-02-27T01:07:44-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,
3165,Metric,CPUMetrics,CPUPercentUtil,46,2019-02-27T01:07:47-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,CPUMetrics,CPUPercentUtil,78,2019-02-27T01:07:47-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/2/CPUUtil,
3168,Metric,CPUMetrics,CPUPercentUtil,47,2019-02-27T01:07:50-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,
3170,Metric,CPUMetrics,CPUPercentUtil,76,2019-02-27T01:07:52-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/2/CPUUtil,CPUMetrics,CPUPercentUtil,54,2019-02-27T01:07:52-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/3/CPUUtil,MemoryMetrics,MemoryPercentUtil,45,2019-02-27T01:07:52-0500,/redfish/v1/Chassis/Tray_2/Memory/MemoryControl/1/MemoryUtil,
3171,Metric,CPUMetrics,CPUPercentUtil,48,2019-02-27T01:07:53-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,
3174,Metric,CPUMetrics,CPUPercentUtil,49,2019-02-27T01:07:56-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,
3175,Metric,CPUMetrics,CPUPercentUtil,77,2019-02-27T01:07:57-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/2/CPUUtil,
3177,Metric,CPUMetrics,CPUPercentUtil,50,2019-02-27T01:07:59-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,
3180,Metric,CPUMetrics,CPUPercentUtil,51,2019-02-27T01:08:02-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,CPUMetrics,CPUPercentUtil,79,2019-02-27T01:08:02-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/2/CPUUtil,CPUMetrics,CPUPercentUtil,79,2019-02-27T01:08:02-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/3/CPUUtil,MemoryMetrics,MemoryPercentUtil,48,2019-02-27T01:08:02-0500,/redfish/v1/Chassis/Tray_2/Memory/MemoryControl/1/MemoryUtil,
3183,Metric,CPUMetrics,CPUPercentUtil,52,2019-02-27T01:08:05-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,
3185,Metric,CPUMetrics,CPUPercentUtil,80,2019-02-27T01:08:07-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/2/CPUUtil,
3186,Metric,CPUMetrics,CPUPercentUtil,53,2019-02-27T01:08:08-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,
3189,Metric,CPUMetrics,CPUPercentUtil,54,2019-02-27T01:08:11-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,
3190,Metric,CPUMetrics,CPUPercentUtil,76,2019-02-27T01:08:12-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/2/CPUUtil,CPUMetrics,CPUPercentUtil,90,2019-02-27T01:08:12-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/3/CPUUtil,MemoryMetrics,MemoryPercentUtil,51,2019-02-27T01:08:12-0500,/redfish/v1/Chassis/Tray_2/Memory/MemoryControl/1/MemoryUtil,
3192,Metric,CPUMetrics,CPUPercentUtil,55,2019-02-27T01:08:14-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,
3195,Metric,CPUMetrics,CPUPercentUtil,56,2019-02-27T01:08:17-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,CPUMetrics,CPUPercentUtil,73,2019-02-27T01:08:17-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/2/CPUUtil,
3198,Metric,CPUMetrics,CPUPercentUtil,57,2019-02-27T01:08:20-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,
3200,Metric,CPUMetrics,CPUPercentUtil,77,2019-02-27T01:08:22-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/2/CPUUtil,CPUMetrics,CPUPercentUtil,50,2019-02-27T01:08:22-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/3/CPUUtil,MemoryMetrics,MemoryPercentUtil,54,2019-02-27T01:08:22-0500,/redfish/v1/Chassis/Tray_2/Memory/MemoryControl/1/MemoryUtil,
3201,Metric,CPUMetrics,CPUPercentUtil,58,2019-02-27T01:08:23-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,
3204,Metric,CPUMetrics,CPUPercentUtil,59,2019-02-27T01:08:26-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,
3205,Metric,CPUMetrics,CPUPercentUtil,77,2019-02-27T01:08:27-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/2/CPUUtil,
3207,Metric,CPUMetrics,CPUPercentUtil,60,2019-02-27T01:08:29-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,
3210,Metric,CPUMetrics,CPUPercentUtil,61,2019-02-27T01:08:32-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,CPUMetrics,CPUPercentUtil,72,2019-02-27T01:08:32-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/2/CPUUtil,CPUMetrics,CPUPercentUtil,83,2019-02-27T01:08:32-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/3/CPUUtil,MemoryMetrics,MemoryPercentUtil,57,2019-02-27T01:08:32-0500,/redfish/v1/Chassis/Tray_2/Memory/MemoryControl/1/MemoryUtil,
3213,Metric,CPUMetrics,CPUPercentUtil,62,2019-02-27T01:08:35-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,
3215,Metric,CPUMetrics,CPUPercentUtil,78,2019-02-27T01:08:37-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/2/CPUUtil,
3216,Metric,CPUMetrics,CPUPercentUtil,63,2019-02-27T01:08:38-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,
3219,Metric,CPUMetrics,CPUPercentUtil,64,2019-02-27T01:08:41-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,
3220,Metric,CPUMetrics,CPUPercentUtil,75,2019-02-27T01:08:42-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/2/CPUUtil,CPUMetrics,CPUPercentUtil,87,2019-02-27T01:08:42-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/3/CPUUtil,MemoryMetrics,MemoryPercentUtil,60,2019-02-27T01:08:42-0500,/redfish/v1/Chassis/Tray_2/Memory/MemoryControl/1/MemoryUtil,
3222,Metric,CPUMetrics,CPUPercentUtil,65,2019-02-27T01:08:44-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,
3225,Metric,CPUMetrics,CPUPercentUtil,66,2019-02-27T01:08:47-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,CPUMetrics,CPUPercentUtil,80,2019-02-27T01:08:47-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/2/CPUUtil,
3228,Metric,CPUMetrics,CPUPercentUtil,67,2019-02-27T01:08:50-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,
3230,Metric,CPUMetrics,CPUPercentUtil,72,2019-02-27T01:08:52-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/2/CPUUtil,CPUMetrics,CPUPercentUtil,66,2019-02-27T01:08:52-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/3/CPUUtil,MemoryMetrics,MemoryPercentUtil,63,2019-02-27T01:08:52-0500,/redfish/v1/Chassis/Tray_2/Memory/MemoryControl/1/MemoryUtil,
3231,Metric,CPUMetrics,CPUPercentUtil,68,2019-02-27T01:08:53-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,
3234,Metric,CPUMetrics,CPUPercentUtil,69,2019-02-27T01:08:56-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/1/CPUUtil,
3235,Metric,CPUMetrics,CPUPercentUtil,72,2019-02-27T01:08:57-0500,/redfish/v1/Chassis/Tray_1/CPU/CPUControl/2/CPUUtil,
